Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
P1;9.12.2018;Sporting CP;CD Aves;4;1;H;2;1;H;10;15;5;4;15;12;3;6;2;5;1;0;Oca.25;May.25;13;Oca.26;5.May;11;Oca.22;5.Tem;11.May;Oca.24;Haz.43;Kas.72;1.Þub;6;15;Oca.22;6;15;36;Oca.26;Oca.23;6.May;May.93;15;Kas.58;32;Oca.65;Oca.58;Þub.45;Þub.32;22;-1.5;Oca.79;Oca.72;Þub.23;Þub.13;Oca.22;Tem.17;13.29
P1;10.12.2018;CD Feirense;Clube Sport Marítimo;1;1;D;0;0;D;10;9;5;4;25;20;3;5;3;4;0;0;2.Nis;3.Oca;3.Oca;Þub.45;3.Þub;Þub.85;2.Nis;3;3;Þub.57;3.Tem;Mar.16;2.May;3;3.Oca;Þub.55;3;3.Oca;31;Þub.57;Þub.48;3.Þub;3.Þub;Mar.16;3.Þub;28;Þub.55;Þub.42;1.Haz;Oca.53;17;0;1.Aðu;Oca.74;Þub.19;2.Ara;Þub.69;Þub.84;Mar.31
P1;14.12.2018;Portimonense SC;Vitória de Setúbal;3;1;H;2;0;H;18;15;7;7;16;20;5;5;1;4;0;0;2.Oca;3.Nis;3.Nis;2.Oca;3.Mar;3.Nis;Þub.15;Mar.25;Mar.25;Þub.27;Mar.43;Mar.41;2.Þub;3.Mar;3.Mar;2.Þub;3.Nis;3.Mar;34;Þub.35;Þub.18;Mar.45;Mar.33;Mar.51;Mar.31;31;2.May;Oca.96;Oca.93;Oca.83;19;-0.25;Oca.95;Oca.89;2;Oca.94;2.Tem;Mar.58;Mar.78
P1;14.12.2018;SC Braga;CD Feirense;4;0;H;2;0;H;16;4;6;1;19;16;4;4;0;1;0;0;1.Mar;5.May;9;Oca.28;May.25;Eyl.75;Oca.33;5;9;Oca.31;May.51;Kas.32;Oca.29;May.25;11;Oca.33;5.Þub;9.May;35;Oca.34;1.Mar;6;May.21;15;10;33;Oca.81;Oca.74;Þub.35;2.Tem;22;-1.5;2.May;Oca.97;Oca.91;Oca.85;Oca.29;May.58;Ara.68
P1;15.12.2018;CD Aves;Vitória Guimarães;1;1;D;1;1;D;15;13;5;6;20;14;10;5;2;0;0;0;3.Oca;Mar.25;2.Mar;3;3.Mar;2.Mar;3.May;3.Þub;2.Mar;3.Þub;Mar.35;Þub.38;3.Oca;Mar.25;Þub.35;Mar.13;3.Mar;Þub.38;35;Mar.22;3.Tem;Mar.35;Mar.25;2.May;Þub.32;33;Þub.21;2.Oca;Oca.78;Oca.72;19;0;2.Mar;Þub.23;Oca.71;Oca.67;Mar.47;Mar.42;Þub.25
P1;15.12.2018;Boavista FC;CD Tondela;2;0;H;2;0;H;18;10;6;3;25;19;5;10;2;4;0;0;Þub.25;3.Nis;3.Oca;Þub.25;Mar.25;3.Oca;2.Mar;3.May;3.Oca;Þub.42;Mar.26;Mar.21;Þub.35;3.Þub;3.Oca;Þub.38;3.Þub;Mar.13;35;Þub.42;Þub.33;3.Nis;Mar.17;Mar.45;Mar.13;30;2.Nis;Þub.29;Oca.65;1.Haz;19;-0.25;2.Haz;2.Oca;Oca.87;Oca.83;Þub.37;Mar.28;Mar.35
P1;15.12.2018;GD Chaves;Moreirense FC;1;2;A;0;0;D;8;13;1;5;18;18;2;6;0;2;0;0;Þub.14;3.Nis;Mar.25;2.Þub;3.Þub;3.Mar;Þub.15;3.Þub;3.Mar;Þub.21;Mar.38;Mar.52;2.Þub;Mar.25;3.Nis;Þub.15;3.Mar;3.May;34;2.Mar;Þub.18;3.Nis;Mar.26;Mar.52;Mar.35;31;Þub.25;Þub.17;Oca.75;Oca.68;19;-0.25;Oca.95;Oca.87;2.Mar;Oca.96;Þub.43;3.Mar;Mar.23
P1;15.12.2018;Santa Clara;FC Porto;1;2;A;1;1;D;10;14;3;8;21;24;6;8;1;3;0;0;10;May.25;Oca.28;Eyl.25;5.May;Oca.28;9.Þub;5;1.Mar;10.May;May.35;Oca.32;10;May.25;1.Mar;11;5.May;Oca.29;35;11;Eyl.62;5.May;May.15;Oca.37;1.Mar;33;Oca.76;1.Tem;2.Þub;Þub.13;22;1.May;Oca.96;Oca.89;2;Oca.93;11.Ara;May.54;Oca.31
P1;16.12.2018;Clube Sport Marítimo;SL Benfica;0;1;A;0;1;A;6;14;0;5;18;12;4;7;5;3;0;0;8.May;Nis.33;1.Nis;6.May;4.Nis;Oca.45;6.Haz;4.Nis;Oca.42;Haz.78;Nis.76;Oca.47;7.May;4.May;Oca.42;8;4.May;Oca.44;33;8.May;Haz.95;Nis.76;Nis.45;Oca.47;Oca.43;30;1.Eyl;Oca.83;2.May;Oca.95;19;1.May;1.Tem;Oca.63;Þub.39;Þub.28;Eyl.33;4.Oca;Oca.48
P1;16.12.2018;Rio Ave FC;Os Belenenses;2;2;D;1;0;H;8;12;1;4;20;19;6;6;3;1;0;0;Oca.83;3.May;Nis.33;1.Aðu;3.May;Nis.33;Oca.77;Mar.55;Nis.25;Oca.81;Mar.94;Nis.36;Oca.78;Mar.75;Nis.33;1.Aðu;3.Tem;4.May;34;Oca.85;1.Aðu;Mar.94;Mar.63;4.May;Nis.27;31;2.May;Oca.95;1.Eyl;Oca.83;18;-0.5;Oca.85;1.Aðu;2.Kas;2.Nis;Oca.84;Mar.89;Nis.39
P1;16.12.2018;Sporting CP;CD Nacional;5;2;H;1;2;A;20;15;9;5;26;9;6;7;3;3;0;0;Oca.16;7.May;13;Oca.19;6.May;13;1.Þub;6.Nis;11.May;Oca.21;7.Eyl;13.Ara;Oca.18;6.May;17;1.Þub;7;13;34;Oca.22;Oca.19;7.May;Haz.65;17;Ara.47;29;1.Nis;Oca.36;Mar.25;3.Oca;21;-2;2.Nis;Oca.95;Oca.95;Oca.87;Oca.25;Haz.54;12.Eyl
P1;22.12.2018;Os Belenenses;CD Aves;5;2;H;2;2;D;12;7;8;4;13;20;3;5;0;1;0;0;2;Mar.25;3.Eyl;2;3.Nis;3.Haz;2;Mar.25;3.Tem;2.Tem;Mar.45;Mar.86;2;3.Nis;3.Aðu;2.May;3.Mar;3.Eyl;34;2.Þub;2.Mar;Mar.45;Mar.33;3.Eyl;3.Tem;31;2.Mar;Þub.18;Oca.71;Oca.66;19;-0.5;2.Oca;2.Mar;Oca.86;Oca.81;Þub.31;Mar.24;Mar.51
P1;22.12.2018;CD Feirense;Portimonense SC;0;1;A;0;0;D;12;16;2;6;19;13;1;5;4;4;0;0;Þub.87;3.Mar;2.Nis;2.Tem;3.Mar;2.May;2.Eyl;3.Oca;2.Nis;3.Aðu;Mar.15;Þub.57;2.Eyl;3.Þub;Þub.45;3;3.Mar;Þub.45;35;3.Aðu;Þub.92;3.Mar;Mar.17;2.Tem;Þub.45;33;Þub.15;2.May;Oca.82;Oca.75;19;0.25;1.Aðu;Oca.75;Þub.17;2.Oca;Þub.95;Mar.29;Þub.62
P1;22.12.2018;Moreirense FC;Boavista FC;2;1;H;2;1;H;13;12;6;4;21;14;7;2;3;5;0;1;Þub.14;3.Oca;3.Haz;2.Oca;3.Oca;3.Tem;2.May;3.May;Mar.75;Þub.14;Mar.18;4.Oca;2.Oca;3;3.Eyl;2.Oca;Mar.13;3.Eyl;35;Þub.28;2.Kas;3.Þub;3.Kas;4.Oca;Mar.72;35;Þub.55;Þub.42;1.Haz;Oca.55;19;-0.5;Þub.18;2.Kas;1.Aðu;Oca.74;2.May;Mar.17;4.May
P1;22.12.2018;Vitória de Setúbal;Santa Clara;0;2;A;0;1;A;8;10;5;3;31;16;5;2;4;4;0;0;Oca.95;3.Mar;4;Oca.95;3.Nis;3.Aðu;1.Eyl;3.Nis;3.Eyl;Oca.99;Mar.61;Mar.96;Oca.95;3.Nis;3.Eyl;Oca.95;3.Nis;4.Oca;35;2.Oca;Oca.95;Mar.61;Mar.43;4.Oca;Mar.85;31;Þub.25;Þub.15;Oca.75;Oca.68;19;-0.5;2;Oca.94;Oca.95;Oca.89;2.Þub;Mar.39;Nis.22
P1;22.12.2018;CD Tondela;Clube Sport Marítimo;2;1;H;1;1;D;15;10;6;2;16;19;6;3;4;3;0;1;2.Nis;3.Þub;3;Þub.45;3.Oca;Þub.95;2.Nis;3.May;Þub.95;Þub.56;Mar.18;3.Tem;Þub.45;3.Oca;3;2.May;Mar.13;3;34;Þub.56;Þub.46;3.Þub;3.Oca;3.Oca;Þub.97;31;Þub.45;Þub.31;Oca.65;Oca.59;19;0;Oca.81;Oca.76;2.Þub;2.Oca;2.Ara;Mar.21;4.Kas
P1;23.12.2018;SL Benfica;SC Braga;6;2;H;2;0;H;13;11;8;5;15;17;8;2;1;3;0;0;Oca.61;3.Aðu;5.May;Oca.62;3.Aðu;May.25;Oca.65;3.Tem;4.Eyl;Oca.67;Mar.92;May.46;Oca.63;3.Eyl;May.25;Oca.65;4;5.Þub;35;Oca.75;Oca.65;4;Mar.77;5.May;5.Ara;32;Oca.91;Oca.85;2.May;Oca.94;22;-1;Þub.29;2.Þub;Oca.75;Oca.68;Oca.61;4.Nis;Haz.26
P1;23.12.2018;Vitória Guimarães;Sporting CP;1;0;H;1;0;H;19;17;7;2;13;15;10;7;3;3;0;0;3.Haz;Mar.75;1.Eyl;3.Haz;3.Tem;Oca.91;3.May;3.Tem;1.Eyl;Mar.66;Mar.95;Oca.97;3.Haz;3.Aðu;Oca.91;3.Tem;3.Aðu;Oca.95;33;4.Oca;3.Haz;Mar.95;Mar.74;2;Oca.93;30;Oca.68;Oca.61;Þub.41;Þub.28;19;0.5;Oca.98;Oca.91;2;Oca.92;3.Nis;Mar.57;Þub.22
P1;23.12.2018;CD Nacional;GD Chaves;2;0;H;1;0;H;10;11;3;3;18;20;7;4;3;4;0;0;2.Nis;3.Nis;3.Haz;Þub.15;3.Þub;3.Nis;2;Mar.35;Mar.55;2.Haz;3.Haz;Mar.71;2.May;3.Nis;3.Haz;2.May;3.May;3.Haz;35;2.Þub;2.Haz;3.Haz;Mar.39;Mar.75;Mar.54;32;2.Oca;Oca.98;Oca.95;Oca.81;19;-0.5;Þub.13;2.May;Oca.85;Oca.79;Oca.93;Mar.78;Nis.13
P1;23.12.2018;FC Porto;Rio Ave FC;2;1;H;2;1;H;17;7;4;4;16;18;4;2;1;4;0;1;Oca.18;7;13;Oca.18;7;13;Oca.17;6.Haz;13.May;Oca.19;Tem.28;14.86;Oca.17;7.May;13;Oca.17;7.May;17;32;Oca.25;Oca.18;Aðu.25;7.Tem;19.25;14;31;Oca.48;Oca.42;Þub.95;Þub.79;22;-2;Oca.96;Oca.86;2.May;Oca.98;Oca.16;Aðu.53;17.62
P1;2.01.2019;Boavista FC;Vitória de Setúbal;1;0;H;0;0;D;12;16;3;7;19;19;4;7;6;4;2;0;2.May;3.Oca;2.Eyl;Þub.35;3.Oca;3.Oca;2.Nis;3;3;Þub.51;Mar.19;Mar.15;Þub.45;3.Oca;3;Þub.55;3.Oca;3;35;Þub.55;Þub.44;Mar.19;3.Tem;3.Mar;3.Þub;31;2.May;Þub.37;Oca.67;Oca.56;19;0;1.Aðu;Oca.73;Þub.23;Þub.13;Þub.76;Þub.95;3.Eyl
P1;2.01.2019;CD Nacional;Vitória Guimarães;1;0;H;1;0;H;11;6;3;2;17;15;4;3;3;4;0;0;3.Oca;Mar.25;2.Mar;Þub.95;3.Nis;2.Mar;3;Mar.25;Þub.25;Mar.24;Mar.44;Þub.31;3.Þub;3.Mar;Þub.25;3.Þub;3.Mar;2.Mar;35;Mar.24;3.Aðu;3.May;3.Mar;Þub.35;Þub.28;32;2;Oca.93;Oca.93;Oca.86;19;0.25;Oca.91;Oca.86;2.Nis;Oca.97;3.Kas;Mar.44;Þub.42
P1;2.01.2019;Portimonense SC;SL Benfica;2;0;H;2;0;H;9;14;5;3;15;13;3;8;2;2;0;1;6;4;Oca.53;5.May;4.Oca;Oca.55;5.Þub;4.Oca;Oca.55;May.64;Nis.37;Oca.58;5.Aðu;4.Þub;Oca.53;6;4.Þub;Oca.55;35;6;May.44;4.Nis;Nis.15;1.Haz;Oca.56;32;Oca.72;Oca.66;Þub.31;Þub.18;22;1;Oca.96;Oca.89;2;Oca.94;Haz.44;Nis.69;Oca.51
P1;2.01.2019;Rio Ave FC;Moreirense FC;1;2;A;1;0;H;12;15;3;4;12;17;5;10;3;3;0;0;2;3.Nis;Mar.75;Oca.95;3.Nis;3.Aðu;2;3.Mar;3.May;2.Aðu;Mar.48;3.Aðu;2;3.Nis;3.Tem;2.May;3.Nis;Mar.75;35;2.Oca;2.Þub;3.May;Mar.38;Mar.85;Mar.65;32;2;Oca.93;Oca.95;Oca.86;19;-0.5;2.Oca;2.Þub;Oca.87;Oca.81;Þub.23;Mar.48;Mar.45
P1;2.01.2019;Santa Clara;CD Tondela;1;2;A;0;0;D;9;12;4;4;20;19;4;1;3;3;1;0;2.Oca;3.Nis;3.Nis;2.May;3.Mar;3.Haz;2.May;Mar.15;3.Haz;Þub.14;Mar.24;3.Eyl;2.Oca;3.Þub;Mar.75;2.Oca;3.Mar;3.Tem;35;Þub.15;2.Aðu;3.Nis;Mar.25;4;Mar.63;33;2.Þub;2.Kas;Oca.77;Oca.71;19;-0.5;Þub.14;2.Aðu;Oca.83;Oca.76;2.Ara;Mar.28;Mar.99
P1;2.01.2019;SC Braga;Clube Sport Marítimo;2;0;H;2;0;H;14;6;5;1;14;17;6;1;2;1;0;0;Oca.28;May.25;10;Oca.28;5.May;9;Oca.28;5;9.Haz;Oca.27;May.72;Ara.55;Oca.27;May.25;12;Oca.29;5.Nis;11.May;34;Oca.32;Oca.28;May.72;May.26;Ara.55;Eki.67;32;Oca.77;Oca.72;Þub.25;2.Oca;22;-1.5;Oca.99;1.Eyl;2.Oca;Oca.92;Oca.28;May.87;Ara.57
P1;3.01.2019;CD Aves;FC Porto;0;1;A;0;1;A;13;10;2;4;22;20;4;4;2;1;0;0;9.May;May.25;1.Mar;Eyl.75;5;1.Mar;8.Tem;5;Oca.31;Eyl.49;May.24;Oca.34;10;May.25;1.Mar;10;5.May;1.Mar;35;Eki.25;Eyl.31;5.May;5.Oca;Oca.35;Oca.31;31;1.Tem;Oca.64;Þub.31;Þub.22;22;1.May;Oca.95;Oca.89;2.Oca;Oca.94;Eki.75;May.66;Oca.31
P1;3.01.2019;GD Chaves;CD Feirense;0;0;D;0;0;D;12;6;4;1;14;26;7;5;2;3;0;0;2.Nis;3.Þub;Mar.75;2.Oca;3.Þub;3.May;2.May;Mar.15;3.Haz;Þub.16;Mar.29;Mar.78;2.Oca;3.Þub;3.Tem;2.Oca;3.Þub;3.Aðu;35;Þub.25;2.Oca;3.Mar;Mar.18;Mar.85;Mar.62;31;2.Nis;Þub.28;1.May;Oca.44;19;-0.25;Oca.85;Oca.79;Þub.13;2.Nis;Oca.89;Mar.36;Nis.94
P1;3.01.2019;Sporting CP;Os Belenenses;2;1;H;0;0;D;12;11;4;4;12;5;4;1;3;4;0;0;Oca.28;May.25;10;Oca.26;May.75;10;1.Mar;5.Oca;8.Aðu;1.Mar;5.May;Eki.52;1.Mar;May.25;10;1.Mar;5.May;10;35;Oca.35;1.Mar;May.75;May.27;Eki.52;Eyl.47;32;Oca.65;Oca.57;Þub.48;Þub.35;22;-1.5;Oca.97;1.Eyl;2;Oca.92;Oca.36;5.Oca;Eyl.89
P1;5.01.2019;Clube Sport Marítimo;Portimonense SC;2;1;H;1;0;H;9;17;4;8;17;13;2;5;4;4;0;0;Þub.62;3.Oca;Þub.75;2.Haz;3.Þub;2.Tem;2.Haz;3.May;2.Tem;Þub.81;Mar.13;Þub.81;2.Tem;3.Oca;2.Tem;2.Tem;3.Þub;2.Tem;34;Þub.81;Þub.66;3.Þub;3.Oca;Þub.85;Þub.72;31;Þub.21;2.Kas;Oca.79;Oca.71;18;0;Oca.97;Oca.91;Oca.97;Oca.93;2.Tem;Mar.23;Þub.91
P1;6.01.2019;Os Belenenses;Vitória Guimarães;1;0;H;1;0;H;5;16;4;2;17;13;1;5;0;1;0;0;Þub.87;3.Þub;Þub.55;2.Haz;3.Mar;2.Haz;Þub.75;3.Oca;Þub.55;Þub.84;Mar.32;Þub.66;Þub.75;Mar.25;Þub.55;2.Aðu;Mar.25;2.Haz;34;Þub.87;Þub.75;Mar.35;Mar.19;Þub.75;Þub.57;31;2.Mar;Þub.15;Oca.74;Oca.68;18;0.25;Oca.74;Oca.68;Þub.29;2.Þub;Mar.16;3.Ara;Þub.58
P1;6.01.2019;SL Benfica;Rio Ave FC;4;2;H;2;2;D;11;13;6;5;25;19;5;4;3;3;0;0;Oca.22;6;12;1.Þub;6.May;12;Oca.25;5.May;10;Oca.21;Haz.69;14.88;1.Þub;6;15;Oca.22;Haz.25;13;32;Oca.25;Oca.22;7;Haz.22;18;Ara.58;29;Oca.57;Oca.53;Þub.65;Þub.44;20;-1.5;Oca.77;Oca.69;Þub.25;Þub.17;Oca.22;Haz.97;14.16
P1;6.01.2019;CD Feirense;Santa Clara;2;2;D;0;1;A;6;11;4;3;23;15;8;6;4;2;0;0;2.Mar;3.Oca;3.Þub;Þub.35;3.Þub;3;Þub.35;3;3.Oca;Þub.52;3.Oca;Mar.21;2.Nis;3.Oca;3.Oca;2.Nis;3.Þub;Mar.13;34;Þub.52;Þub.39;Mar.25;3.Eyl;Mar.25;3.Eyl;30;Þub.48;Þub.32;Oca.65;Oca.59;18;-0.25;2.Ara;2.Nis;Oca.85;1.Aðu;Þub.76;Þub.98;3.Haz
P1;6.01.2019;Vitória de Setúbal;GD Chaves;0;0;D;0;0;D;13;12;1;3;22;15;4;8;0;1;0;0;2;3.Þub;4;Oca.95;3.Mar;3.Eyl;1.Eyl;3.Mar;Mar.95;Oca.95;Mar.63;4.Aðu;Oca.88;3.Nis;4.Þub;1.Eyl;3.Nis;Nis.33;34;2.Nis;Oca.93;Mar.63;Mar.38;Nis.33;Mar.97;31;2.Mar;2.Þub;Oca.71;Oca.65;18;-0.5;Oca.97;Oca.92;Oca.98;Oca.91;Þub.18;3.Þub;Mar.95
P1;6.01.2019;SC Braga;Boavista FC;1;0;H;1;0;H;9;20;5;3;17;13;6;4;3;4;0;1;Oca.22;5.May;15;Oca.25;5.May;12;Oca.23;5.May;11.May;Oca.24;Haz.25;Ara.45;Oca.22;5.Aðu;15;Oca.22;May.75;15;34;Oca.26;Oca.24;Haz.25;May.73;16;12.Mar;32;Oca.77;Oca.72;2.Þub;2.Oca;21;-1.5;Oca.82;Oca.75;2.Þub;2.Eyl;1.Mar;May.49;Kas.88
P1;7.01.2019;Moreirense FC;CD Aves;1;0;H;0;0;D;17;8;9;4;12;13;5;2;1;1;0;0;Oca.95;3.Mar;4;Oca.95;3.Mar;3.Eyl;1.Eyl;Mar.35;3.Eyl;;;;Oca.95;3.Nis;4;Oca.95;3.Nis;4.Oca;37;2.Haz;Oca.95;3.May;Mar.38;4.Oca;Mar.89;33;2.Ara;2.May;Oca.83;Oca.76;18;-0.5;2;Oca.94;Oca.96;Oca.89;2.Ara;Mar.27;4.Þub
P1;7.01.2019;FC Porto;CD Nacional;3;1;H;2;1;H;13;8;4;3;17;10;6;6;0;0;0;0;Oca.14;7.May;17;Oca.13;8;16.May;Oca.17;6.May;14;Oca.16;Aðu.16;15.94;Oca.14;7.May;19;Oca.14;8;20;34;Oca.18;Oca.15;8.Mar;Tem.69;22;15.91;32;Oca.36;Oca.33;Mar.55;Mar.23;21;-2.5;Þub.28;Þub.17;Oca.75;1.Tem;Oca.13;Eki.53;17.85
P1;7.01.2019;CD Tondela;Sporting CP;2;1;H;1;0;H;7;22;5;7;25;16;4;11;5;4;1;0;6;3.Aðu;Oca.57;May.75;4;Oca.55;5.Þub;3.Eyl;Oca.57;May.62;Nis.14;Oca.62;5.Aðu;4;Oca.57;6;4;Oca.57;31;6;5.May;4.Þub;Mar.98;Oca.65;Oca.58;28;Oca.87;Oca.81;2.Haz;Oca.99;20;1;Oca.87;Oca.83;2.Tem;2.Oca;Nis.84;Mar.56;Oca.85
P1;10.01.2019;Portimonense SC;SC Braga;1;1;D;1;0;H;11;14;5;6;14;11;4;9;3;2;1;0;4;3.Haz;Oca.83;Nis.25;3.Haz;Oca.78;Mar.85;Mar.55;Oca.85;Nis.15;Mar.65;Oca.93;4;3.Haz;Oca.85;4;Mar.75;Oca.87;35;Nis.25;Mar.97;3.Aðu;Mar.55;Oca.95;Oca.88;33;Oca.83;Oca.76;Þub.13;2.Mar;19;0.5;2.Mar;Oca.93;Oca.96;Oca.89;Mar.94;Mar.59;2.Mar
P1;11.01.2019;CD Aves;CD Feirense;1;1;D;1;0;H;21;7;7;3;18;25;6;1;0;3;0;0;Oca.83;3.Nis;4.May;Oca.85;Mar.25;4.May;Oca.85;3.Mar;4.Mar;Oca.93;Mar.18;May.16;Oca.85;Mar.25;Nis.75;Oca.85;3.Nis;4.Haz;38;Oca.99;Oca.87;Mar.47;Mar.26;May.16;Nis.53;36;Þub.47;Þub.34;Oca.65;Oca.59;21;-0.5;Oca.94;Oca.88;2.Þub;Oca.95;2.Haz;Mar.29;Nis.23
P1;11.01.2019;Vitória Guimarães;Moreirense FC;1;0;H;0;0;D;9;8;3;0;13;19;6;6;3;2;1;0;Oca.85;3.Nis;Nis.33;Oca.91;3.Þub;4.Þub;Oca.95;3.Mar;3.Aðu;Oca.99;Mar.24;Nis.63;Oca.95;3.Oca;4.Nis;2;Mar.25;4.Oca;38;2.Eyl;Oca.95;Mar.46;Mar.26;Nis.63;Nis.13;37;2.Þub;2.Aðu;Oca.79;Oca.73;21;-0.75;Þub.33;Þub.25;1.Tem;Oca.65;2.Aðu;Mar.21;Nis.29
P1;11.01.2019;Santa Clara;SL Benfica;0;2;A;0;1;A;7;20;5;4;13;16;2;6;3;3;1;0;8;Nis.75;Oca.36;Haz.75;4.Haz;Oca.42;7;4;Oca.45;Tem.89;Nis.89;Oca.43;8;Nis.75;Oca.36;8.May;Nis.75;1.Nis;38;9;Tem.79;5;4.Haz;Oca.45;1.Nis;37;Oca.84;Oca.75;Þub.15;2.Haz;23;1.May;Oca.76;Oca.69;2.Mar;Þub.17;Eyl.35;Nis.29;Oca.44
P1;12.01.2019;Boavista FC;Clube Sport Marítimo;0;1;A;0;0;D;23;8;4;3;20;17;8;3;2;3;0;0;2.May;3;4.Þub;Þub.15;3.Oca;3.Haz;2.Oca;Þub.95;Mar.75;Þub.16;3.Kas;4.May;Þub.15;3;3.Aðu;2.Oca;3.Oca;3.Eyl;35;2.Mar;Þub.14;3.Kas;3.Þub;4.Þub;Mar.73;31;Þub.75;Þub.59;Oca.53;Oca.48;20;-0.5;Þub.22;2.Ara;Oca.79;Oca.73;Þub.18;3.Oca;Nis.24
P1;12.01.2019;Sporting CP;FC Porto;0;0;D;0;0;D;12;9;3;1;23;19;7;3;4;4;0;0;3.Mar;3.Þub;Þub.25;3.Oca;3.Þub;2.Mar;2.Eyl;3.Þub;2.Nis;Mar.18;Mar.38;Þub.38;3.Þub;Mar.25;2.Mar;Mar.13;3.Mar;Þub.38;37;3.Mar;3.Aðu;Mar.38;Mar.24;Þub.47;Þub.31;34;2.May;Oca.98;Oca.87;Oca.81;19;0;Þub.29;Þub.22;Oca.71;Oca.67;3.Kas;Mar.39;Þub.45
P1;13.01.2019;GD Chaves;CD Tondela;2;1;H;1;0;H;12;14;3;3;23;15;4;8;3;1;0;1;Þub.15;3;3.Aðu;2.Þub;3.Þub;3.Mar;Þub.15;3.May;Mar.45;2.Mar;3.Oca;Mar.66;2.Þub;3;3.Haz;2.Þub;Mar.13;3.Haz;37;Þub.35;Þub.21;3.Þub;3.Kas;3.Aðu;Mar.45;35;Þub.35;Þub.26;1.Tem;Oca.62;20;-0.5;Þub.28;Þub.21;Oca.74;Oca.67;Þub.34;Mar.51;Mar.21
P1;13.01.2019;CD Nacional;Os Belenenses;0;1;A;0;0;D;20;11;4;4;16;18;5;6;3;3;0;0;2.Mar;3.Oca;Mar.25;2.Þub;3.Þub;3.Mar;Þub.25;3.Oca;Mar.15;Þub.39;3.Þub;Mar.32;2.Mar;3.Þub;3.Þub;Þub.38;3.Mar;3.Oca;37;Þub.46;Þub.31;3.Mar;Mar.16;Mar.32;Mar.18;36;Þub.16;2.Tem;1.Aðu;Oca.73;20;0;Oca.72;Oca.65;Þub.32;Þub.25;Þub.28;Mar.33;Mar.49
P1;13.01.2019;Rio Ave FC;Vitória de Setúbal;1;1;D;1;0;H;8;14;6;8;17;29;1;9;5;6;1;0;Oca.95;3.Mar;4;Oca.91;3.May;3.Aðu;Oca.93;Mar.35;Mar.85;Oca.96;Mar.53;Nis.16;Oca.95;3.Nis;4;Oca.95;3.May;3.Eyl;37;2.Eyl;Oca.96;Mar.53;Mar.37;Nis.16;Mar.86;36;2.Oca;2.Þub;Oca.85;Oca.77;20;-0.5;2.Þub;Oca.96;Oca.93;Oca.86;2.Oca;3.Mar;Nis.41
P1;18.01.2019;GD Chaves;FC Porto;1;4;A;0;2;A;10;15;3;6;20;10;5;6;1;2;0;0;9;4.May;Oca.36;9.May;4.Nis;Oca.35;7.May;4.Mar;1.Nis;Eki.26;Nis.58;1.Nis;10;Nis.33;Oca.36;9.May;4.May;1.Nis;34;Eki.26;9.Tem;Nis.85;Nis.45;Oca.42;Oca.38;32;2;Oca.91;2;Oca.88;21;1.May;Oca.75;Oca.69;Þub.28;Þub.18;Eki.65;Nis.75;Oca.37
P1;18.01.2019;Vitória Guimarães;SL Benfica;0;1;A;0;0;D;10;11;2;3;13;11;6;6;4;2;0;0;4.May;3.May;1.Aðu;4.May;3.Nis;1.Aðu;Nis.35;3.Nis;1.Aðu;Nis.82;Mar.51;Oca.87;4.Haz;3.Nis;Oca.83;4.May;3.May;Oca.85;34;May.25;4.May;Mar.65;Mar.42;Oca.88;Oca.83;33;2.Oca;2.Þub;Oca.85;Oca.78;18;0.75;Oca.81;Oca.75;Þub.14;2.Aðu;Nis.33;3.Ara;2.Kas
P1;18.01.2019;CD Nacional;SC Braga;0;3;A;0;0;D;4;15;0;6;25;13;2;4;2;2;0;0;Nis.75;Mar.75;Oca.72;4.Haz;3.Tem;Oca.72;4.Mar;3.Haz;Oca.75;Nis.74;Mar.83;1.Aðu;4.May;3.Tem;Oca.75;Nis.75;Mar.75;Oca.75;34;Nis.75;4.May;Mar.88;Mar.72;Oca.85;Oca.76;33;1.Aðu;Oca.73;2.Mar;2.Oca;19;1;Oca.65;1.Haz;Þub.42;Þub.34;Nis.17;Mar.64;Oca.95
P1;19.01.2019;Os Belenenses;CD Tondela;2;2;D;1;2;A;13;13;4;3;19;22;2;4;3;0;0;0;2.Oca;3.Oca;Mar.75;2;3.Mar;3.Tem;2;3.Þub;Mar.75;2.Oca;Mar.39;Mar.84;2.May;Mar.25;Mar.75;2.Oca;Mar.25;3.Aðu;36;2.Oca;2.May;Mar.39;Mar.25;4.Þub;Mar.75;34;2.Nis;Þub.26;Oca.68;Oca.62;20;-0.5;2.Ara;2.May;Oca.84;Oca.79;Þub.27;Mar.22;Mar.64
