Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
N1;31.03.2019;PEC Zwolle;FC Emmen;3;0;H;2;0;H;15;13;6;3;9;16;4;3;3;1;0;0;Oca.57;4;May.75;1.Haz;4.Þub;May.25;Oca.55;Nis.15;5.Oca;Oca.58;Nis.45;May.48;Oca.53;4.Þub;5.May;Oca.55;Nis.33;May.75;34;Oca.62;Oca.57;Nis.55;Nis.23;May.75;May.21;31;Oca.65;Oca.59;Þub.42;Þub.31;21;-1;2.May;Oca.97;Oca.95;Oca.88;Oca.63;4.Oca;May.52
N1;2.04.2019;FC Groningen;De Graafschap;1;0;H;0;0;D;16;13;8;4;11;15;5;3;0;3;0;0;Oca.44;4.Þub;7.May;1.May;4.Nis;Haz.25;Oca.48;4.Mar;5.Aðu;Oca.51;Nis.65;Haz.22;Oca.47;4.Nis;6;1.May;4.May;Haz.25;35;Oca.57;1.May;4.Tem;Nis.42;7.May;6.Eyl;32;Oca.66;Oca.62;2.Nis;Þub.27;21;-1;Oca.85;Oca.82;2.Oca;2.Nis;Oca.57;Nis.38;May.75
N1;2.04.2019;Heracles Almelo;Willem II;3;4;A;0;1;A;14;14;5;8;16;9;5;2;2;2;0;0;Þub.37;3.Haz;Þub.75;Þub.35;Mar.75;2.Aðu;Þub.25;3.Haz;2.Aðu;Þub.43;3.Tem;Þub.86;Þub.35;3.May;Þub.75;Þub.45;3.Haz;Þub.75;35;Þub.45;Þub.35;Mar.85;Mar.63;3;Þub.82;32;Oca.56;Oca.52;Þub.65;Þub.47;19;-0.25;Þub.14;2.Tem;Oca.87;Oca.79;Þub.71;Mar.82;2.May
N1;2.04.2019;Vitesse;AZ Alkmaar;2;2;D;0;2;A;14;8;3;4;14;11;9;4;2;4;0;0;Þub.87;3.Haz;2.Mar;Þub.85;Mar.75;2.Mar;Þub.75;3.Haz;Þub.25;Þub.94;Mar.75;Þub.35;2.Aðu;3.Haz;2.Mar;2.Aðu;Mar.75;Þub.38;34;Þub.95;Þub.85;Mar.82;Mar.68;Þub.42;Þub.31;31;Oca.55;Oca.51;Þub.63;2.May;19;0.25;Oca.86;Oca.82;2.Oca;2.Mar;Þub.85;Mar.81;Þub.39
N1;3.04.2019;Excelsior;NAC Breda;1;2;A;1;0;H;14;22;5;12;11;12;5;9;0;0;0;0;2;3.May;3.Haz;Oca.95;3.Tem;Mar.75;Oca.95;Mar.55;Mar.55;2.Oca;Mar.76;Mar.71;Oca.95;3.Haz;3.Haz;2;3.Tem;3.Haz;34;2.May;Oca.98;3.Aðu;Mar.62;3.Aðu;Mar.59;33;Oca.75;Oca.71;Þub.21;2.Ara;18;-0.25;Oca.79;Oca.74;2.Þub;2.Ara;Þub.13;Mar.75;Mar.39
N1;3.04.2019;FC Emmen;Ajax;2;5;A;0;2;A;15;17;3;10;13;9;6;4;2;1;0;0;17;9;1.Kas;18.May;Eyl.25;Oca.13;17;8.Mar;1.Kas;19.51;Eyl.36;Oca.13;26;8.May;1.Oca;29;9;1.Kas;34;29;20.75;10.May;9.May;Oca.14;1.Kas;31;1.Mar;Oca.26;4.Oca;Mar.72;19;2.May;2;Oca.94;Oca.98;Oca.91;20.67;10.Tem;1.Ara
N1;3.04.2019;Fortuna Sittard;ADO Den Haag;0;0;D;0;0;D;15;10;2;1;9;11;2;11;1;2;1;0;Þub.25;3.Haz;Þub.87;Þub.35;Mar.75;2.Aðu;Þub.25;3.Tem;2.Tem;Þub.36;Mar.88;Þub.85;2.Mar;3.Tem;Þub.75;Þub.38;Mar.75;2.Aðu;34;2.Nis;Þub.32;4;Mar.73;2.Eyl;Þub.78;31;Oca.51;Oca.47;Þub.76;2.Haz;18;-0.25;2.Oca;2.Mar;Oca.86;Oca.82;Þub.23;Mar.99;3.Þub
N1;3.04.2019;VVV-Venlo;FC Utrecht;2;6;A;2;1;H;13;21;5;8;8;8;2;5;0;0;0;0;3.Haz;3.Haz;Oca.95;3.Haz;3.Tem;2;3.May;Mar.55;Oca.95;3.Tem;Mar.75;2.Þub;3.Haz;3.Haz;Oca.95;3.Haz;3.Tem;2;33;3.Eyl;Mar.58;3.Aðu;Mar.64;2.May;Oca.98;32;Oca.75;Oca.69;Þub.25;Þub.14;17;0.25;2.Þub;2.Ara;Oca.78;Oca.74;4.May;4.Þub;Oca.78
N1;4.04.2019;Feyenoord;SC Heerenveen;3;0;H;1;0;H;24;7;9;1;5;8;4;4;1;3;0;0;Oca.33;5;9;Oca.36;May.25;8;Oca.35;5.Þub;7;Oca.36;May.17;Aðu.87;Oca.33;5;8.May;Oca.33;5.May;8.May;34;1.Nis;Oca.35;May.75;May.17;9.May;8.Oca;31;1.Nis;Oca.35;Mar.35;3.Eyl;20;-1.5;Oca.97;Oca.92;Oca.98;Oca.92;Oca.27;Haz.51;Eyl.86
N1;4.04.2019;PSV;PEC Zwolle;4;0;H;1;0;H;13;4;8;1;8;6;12;3;0;0;0;0;Oca.16;7.May;13;Oca.18;Tem.75;13.May;1.Þub;6.May;11;Oca.17;Tem.49;17.68;Oca.15;7;17;Oca.18;7.May;15;34;Oca.22;Oca.18;Aðu.15;Tem.24;19;14.56;31;1.Nis;Oca.33;Mar.45;Mar.22;19;-2;Oca.95;Oca.88;2.Nis;Oca.97;Oca.18;Tem.55;15.18
N1;6.04.2019;ADO Den Haag;FC Utrecht;5;0;H;3;0;H;12;16;6;4;2;8;6;2;0;1;0;0;3.Nis;4;1.Eyl;Mar.75;3.Aðu;Oca.91;Mar.55;Mar.75;Oca.87;Mar.75;Mar.93;Oca.95;3.Tem;Mar.75;Oca.88;3.Tem;3.Eyl;1.Eyl;34;Mar.85;Mar.64;4;Mar.79;Oca.98;Oca.91;30;Oca.62;Oca.55;Þub.55;2.Nis;18;0.75;Oca.77;Oca.72;Þub.21;Þub.16;Mar.99;Nis.37;1.Aðu
N1;6.04.2019;De Graafschap;AZ Alkmaar;1;1;D;0;0;D;9;8;3;4;14;9;2;4;2;2;0;0;5;Nis.33;Oca.57;5;4.Haz;Oca.57;4.Aðu;4.Mar;Oca.57;5.Nis;Nis.45;Oca.63;May.25;4.Þub;Oca.55;May.25;4.May;Oca.57;34;May.25;Nis.97;Nis.65;Nis.39;Oca.69;Oca.58;31;1.May;Oca.44;Þub.85;Þub.69;17;1;Oca.97;Oca.91;2.Oca;Oca.94;May.24;Nis.66;Oca.58
N1;6.04.2019;FC Groningen;Excelsior;1;0;H;0;0;D;10;8;3;1;15;14;6;6;0;0;0;0;1.May;4;7;1.May;4.Haz;6;1.May;Nis.25;5.Tem;Oca.51;Nis.41;Haz.64;Oca.47;4.Þub;6.May;1.May;4.Nis;6.May;34;Oca.58;1.May;4.Haz;Nis.32;7;6.Aðu;30;1.Tem;Oca.64;Þub.35;Þub.23;18;-1;1.Eyl;Oca.83;2.Tem;2.Mar;Oca.58;4.Eyl;Haz.18
N1;6.04.2019;Heracles Almelo;NAC Breda;1;0;H;0;0;D;21;6;5;0;10;9;6;2;2;2;0;0;Oca.66;4;Nis.75;Oca.72;3.Eyl;Nis.75;Oca.67;4.May;Nis.25;Oca.73;Nis.22;Nis.52;Oca.67;4;4.May;Oca.73;4;4.Haz;34;Oca.83;1.Tem;4.Mar;Mar.97;5;4.May;30;Oca.55;Oca.49;2.Tem;Þub.54;18;-0.75;Oca.93;Oca.88;2.Þub;Oca.96;Oca.88;4.Mar;Mar.93
N1;6.04.2019;Willem II;Ajax;1;4;A;1;2;A;13;13;4;5;10;15;3;1;2;0;0;0;7.May;6.May;Oca.28;8.May;Haz.25;1.Mar;7.Haz;5.Eyl;Oca.28;Tem.99;Haz.26;Oca.32;9;5.Aðu;Oca.27;9;Haz.25;Oca.29;34;9.May;Aðu.27;Tem.25;6.Ara;Oca.32;Oca.29;30;1.Mar;Oca.25;4.Mar;Mar.86;18;2;Oca.74;1.Tem;2.Mar;2.Þub;8.Oca;Haz.24;Oca.32
N1;7.04.2019;FC Emmen;SC Heerenveen;2;0;H;1;0;H;13;5;5;2;17;12;5;3;4;0;0;0;2.Aðu;3.Nis;2.Nis;2.Tem;3.Aðu;2.Nis;2.Tem;3.Haz;Þub.35;Þub.81;Mar.83;Þub.41;Þub.75;3.Tem;2.Mar;Þub.75;Mar.75;Þub.38;32;Þub.85;Þub.75;Mar.83;Mar.65;Þub.45;Þub.36;30;Oca.56;Oca.51;Þub.65;Þub.51;18;0.25;Oca.83;Oca.78;Þub.15;2.Tem;Þub.46;Mar.91;Þub.71
N1;7.04.2019;Vitesse;PSV;3;3;D;1;1;D;16;16;5;9;9;11;7;6;2;3;1;0;4.May;4;1.Tem;Nis.25;4;Oca.78;4.Oca;Mar.95;1.Tem;Nis.37;Nis.18;Oca.76;Nis.33;4;1.Tem;4.Nis;4.Oca;Oca.73;32;4.May;Nis.23;Nis.22;Mar.99;Oca.78;Oca.74;30;Oca.55;1.May;Þub.65;Þub.52;18;0.75;Oca.97;Oca.91;2;Oca.93;5.Eyl;Nis.23;Oca.65
N1;7.04.2019;VVV-Venlo;Feyenoord;0;3;A;0;1;A;15;15;3;9;6;10;6;3;0;2;0;0;6;Nis.33;1.May;May.25;4.May;Oca.57;5.Oca;4.Nis;Oca.53;May.77;Nis.56;Oca.55;5.Aðu;4.Nis;1.May;May.75;4.Haz;Oca.53;32;6;5.Nis;4.Aðu;4.May;Oca.57;Oca.53;30;Oca.51;Oca.47;2.Aðu;Þub.62;18;1;2.Nis;Oca.99;Oca.91;Oca.86;Tem.33;5.Kas;Oca.41
N1;7.04.2019;PEC Zwolle;Fortuna Sittard;5;0;H;1;0;H;19;3;10;0;14;7;8;1;1;1;0;1;Oca.57;4.Þub;May.25;Oca.57;4.Haz;5;Oca.57;4.Nis;4.Tem;Oca.61;Nis.49;May.19;Oca.57;Nis.33;5;1.Haz;4.May;5;32;Oca.61;Oca.58;Nis.75;Nis.49;May.25;Nis.88;32;Oca.45;Oca.41;3;Þub.81;18;-0.75;Oca.79;Oca.73;Þub.22;Þub.14;1.May;Nis.98;May.81
N1;12.04.2019;NAC Breda;FC Emmen;1;1;D;0;1;A;21;15;5;11;12;15;10;2;2;2;0;0;2.Þub;3.Nis;3.Þub;Þub.25;3.May;3.Oca;2.Þub;3.May;2.Eyl;Þub.28;Mar.74;3.Tem;2.Þub;3.Haz;3;Þub.25;3.Tem;3;35;Þub.36;Þub.25;Mar.75;Mar.59;3.Þub;3.Þub;34;1.Tem;Oca.65;Þub.35;Þub.22;19;-0.25;2.Þub;Oca.97;Oca.92;Oca.87;Þub.29;Mar.69;3.Eyl
N1;13.04.2019;Ajax;Excelsior;6;2;H;3;1;H;22;9;13;4;9;12;7;1;2;3;0;0;1.May;13;31;1.Aðu;11;29;1.Tem;9.Tem;21;1.Eyl;Kas.55;26.66;1.Haz;11;29;1.Haz;13;31;34;1.Oca;1.Tem;15.25;Kas.79;35;27.45;32;Oca.21;Oca.19;4.Eyl;4.Nis;20;-3;2.Aðu;2.Oca;1.Eyl;Oca.85;1.Haz;15.39;33.66
N1;13.04.2019;AZ Alkmaar;ADO Den Haag;2;3;A;0;1;A;36;11;11;5;6;6;6;4;1;1;0;0;Oca.25;May.75;11;Oca.26;Haz.25;10.May;Oca.25;5.Aðu;8.Eyl;Oca.27;Haz.15;Eki.43;Oca.24;5.Aðu;11;Oca.25;6;12;35;Oca.32;Oca.26;Haz.75;6.Mar;12;10.Ara;33;Oca.41;Oca.37;3.Mar;3.Þub;21;-1.5;Oca.77;Oca.73;Þub.21;Þub.15;Oca.26;Haz.27;Eki.76
N1;13.04.2019;Feyenoord;Heracles Almelo;2;1;H;1;0;H;22;14;12;3;9;16;10;3;1;2;1;0;Oca.25;6.May;9;Oca.26;6.May;Eyl.75;Oca.25;6.Þub;8.Aðu;Oca.27;6.Nis;Eyl.87;Oca.24;6;10;Oca.25;6.May;10.May;35;1.Mar;Oca.26;Tem.25;Haz.39;10.May;Eyl.62;33;1.Mar;Oca.26;4;Mar.72;21;-2;Þub.14;2.May;Oca.85;1.Aðu;Oca.24;6.Eyl;Eki.69
N1;13.04.2019;Fortuna Sittard;VVV-Venlo;1;1;D;1;0;H;13;15;5;3;14;17;5;10;2;1;0;0;Þub.37;3.Nis;2.Eyl;2.Mar;3.Haz;Þub.95;Þub.25;3.Haz;2.Aðu;Þub.41;Mar.67;Þub.91;2.Mar;3.Haz;2.Aðu;Þub.38;3.Haz;Þub.88;35;Þub.46;Þub.33;Mar.85;Mar.63;Þub.95;Þub.84;32;Oca.55;Oca.51;Þub.65;Þub.51;19;-0.25;2.Eyl;2.Nis;Oca.85;Oca.81;2.Nis;Mar.63;Þub.96
N1;14.04.2019;SC Heerenveen;FC Groningen;1;1;D;1;0;H;16;12;5;6;13;6;4;2;2;2;0;0;Þub.37;3.Nis;2.Eyl;2.Nis;3.Haz;2.Aðu;2.Nis;Mar.45;2.Tem;Þub.56;Mar.55;Þub.79;Þub.45;3.Nis;2.Tem;Þub.45;3.May;2.Aðu;34;Þub.56;Þub.44;Mar.65;Mar.48;3.Oca;Þub.77;32;Oca.75;Oca.67;2.Mar;Þub.18;18;-0.25;2.Þub;Þub.14;1.Aðu;Oca.73;3.Oca;Mar.43;Þub.45
N1;14.04.2019;PSV;De Graafschap;2;1;H;0;1;A;26;5;10;1;10;25;9;3;2;1;0;0;1.Tem;11;23;1.Eyl;11;26;1.Eyl;9.Oca;18;1.Kas;Eki.66;22.39;1.Tem;9.May;29;1.Aðu;11;29;33;1.Ara;1.Eyl;12;Eki.49;31;23.51;31;Oca.22;1.Þub;Nis.85;Nis.37;17;-2.5;Oca.78;Oca.74;2.Þub;2.Ara;1.Eyl;Kas.76;24.Oca
N1;14.04.2019;FC Utrecht;Vitesse;0;0;D;0;0;D;9;10;1;5;12;15;6;9;3;2;0;0;2.May;3.Haz;3.Mar;2.Oca;3.Tem;3.Mar;2.May;3.Haz;3.Þub;Þub.16;3.Tem;Mar.35;2.Oca;3.Haz;3.Þub;2.Oca;3.Tem;Mar.25;34;Þub.25;2.Oca;Mar.85;Mar.65;3.Nis;Mar.26;31;Oca.65;Oca.59;Þub.45;Þub.32;18;-0.25;Oca.89;Oca.84;2.Haz;2;Þub.27;Mar.67;Mar.15
N1;14.04.2019;Willem II;PEC Zwolle;2;0;H;1;0;H;15;6;7;2;11;16;7;0;0;2;0;0;2;3.Haz;3.May;2;3.Haz;3.Nis;Oca.97;Mar.65;3.Mar;2.May;Mar.83;Mar.52;2;3.Haz;3.Nis;2;Mar.75;3.May;32;Þub.15;2.Þub;Mar.95;Mar.72;Mar.52;3.Nis;29;Oca.61;Oca.56;Þub.55;2.Nis;18;-0.25;1.Aðu;Oca.77;Þub.15;2.Aðu;Þub.15;3.Tem;Mar.38
N1;19.04.2019;Heracles Almelo;SC Heerenveen;2;1;H;1;1;D;11;19;7;10;10;11;9;9;0;0;0;0;Oca.95;Mar.75;3.May;Oca.95;4;3.May;Oca.97;Mar.85;Mar.15;2.Mar;Nis.13;Mar.36;2;3.Eyl;3.Þub;2;4;3.Nis;34;2.Oca;2.Oca;Nis.15;Mar.94;3.May;Mar.26;33;Oca.45;Oca.41;3;Þub.81;18;-0.25;Oca.83;Oca.79;Þub.15;2.Tem;Oca.79;4.Nis;4
N1;20.04.2019;FC Emmen;FC Utrecht;2;0;H;2;0;H;10;13;7;5;23;15;6;2;3;3;0;0;3.Aðu;3.Haz;1.Eyl;3.Eyl;3.Aðu;1.Eyl;3.Tem;3.Aðu;Oca.83;4.Haz;Mar.78;Oca.91;3.Eyl;3.Tem;Oca.83;3.Aðu;3.Aðu;1.Eyl;34;4.Haz;Mar.85;4.May;Mar.77;Oca.94;Oca.87;31;1.Haz;Oca.53;2.Haz;Þub.43;18;0.75;1.Aðu;Oca.74;Þub.16;2.Kas;Mar.41;Mar.68;Þub.14
N1;20.04.2019;Feyenoord;AZ Alkmaar;2;1;H;0;1;A;18;7;11;2;7;14;9;6;2;0;0;0;Oca.75;Nis.33;Mar.75;Oca.78;4.Oca;4.Oca;Oca.77;4;Mar.85;Oca.82;4.Ara;4.Ara;Oca.75;4;4;1.Aðu;4.Þub;4;34;Oca.87;Oca.78;Nis.33;4.Oca;4.Þub;4;33;Oca.47;Oca.43;2.Eyl;Þub.75;18;-1;Þub.38;Þub.34;Oca.66;Oca.62;Oca.83;Nis.14;4.Haz
N1;20.04.2019;FC Groningen;Ajax;0;1;A;0;0;D;12;16;2;5;12;7;4;6;4;3;0;1;8.May;6;Oca.28;9;May.75;1.Mar;7.Haz;5.Haz;1.Mar;Aðu.86;May.96;Oca.31;9;5.May;Oca.29;9;6;1.Mar;34;9.May;Aðu.26;Haz.25;May.79;Oca.35;Oca.31;32;Oca.35;Oca.32;Mar.55;Mar.29;19;1.May;2.Oca;2.Nis;Oca.85;Oca.81;Eyl.14;6.May;Oca.28
N1;20.04.2019;Vitesse;PEC Zwolle;4;1;H;1;1;D;10;11;5;3;8;8;8;5;0;2;1;0;1.Haz;4;May.25;Oca.62;4.Oca;May.25;Oca.57;Nis.15;5;1.Haz;Nis.48;May.26;Oca.55;4.Þub;May.25;Oca.57;4.Mar;5.May;32;Oca.63;Oca.59;Nis.48;4.Þub;5.May;May.14;29;Oca.64;1.Haz;Þub.41;2.Mar;19;-1;2.May;2.Oca;Oca.88;Oca.84;Oca.58;Nis.46;May.56
N1;20.04.2019;VVV-Venlo;De Graafschap;4;1;H;1;1;D;14;14;9;5;10;10;3;7;0;1;0;0;2.May;3.Haz;3.Mar;2.May;3.Tem;3.Nis;2.Oca;3.May;Mar.15;Þub.21;Mar.58;Mar.34;2.Oca;3.May;3.Þub;2.Þub;3.Haz;3.Þub;34;Þub.27;Þub.14;Mar.75;Mar.55;3.Nis;Mar.22;32;Oca.76;1.Tem;Þub.25;Þub.13;18;-0.25;Oca.95;Oca.89;2.Oca;Oca.95;Þub.44;3.Haz;Þub.91
N1;21.04.2019;Excelsior;Willem II;1;1;D;0;1;A;12;11;3;4;10;9;3;2;0;1;0;0;3.Haz;3.May;2;3.May;3.May;2.Oca;3.Þub;3.Haz;2.May;3.Nis;Mar.75;2.Ara;Mar.25;3.Tem;2.May;3.Nis;Mar.75;2.May;34;3.Haz;Mar.31;3.Eyl;Mar.63;Þub.23;2.Aðu;31;Oca.65;1.Haz;Þub.45;Þub.29;18;0.25;Þub.13;2.Nis;Oca.85;1.Aðu;Þub.95;Mar.73;Þub.35
N1;21.04.2019;Fortuna Sittard;NAC Breda;2;1;H;1;0;H;19;18;5;3;5;9;6;4;1;0;0;0;2.Oca;Mar.75;3.Oca;2.May;3.Aðu;3.Mar;2.May;3.Haz;Mar.15;2.Ara;Mar.74;Mar.42;2.May;3.Tem;3.Þub;2.May;3.Aðu;3.Mar;34;Þub.17;2.Oca;3.Eyl;Mar.65;Mar.42;Mar.23;31;1.Haz;Oca.56;2.May;Þub.38;18;-0.25;1.Eyl;Oca.83;2.Eyl;2.Þub;Þub.33;Mar.74;Þub.99
N1;21.04.2019;PSV;ADO Den Haag;3;1;H;1;0;H;22;5;10;1;11;4;8;2;0;0;0;0;1.Oca;9;21;Oca.14;Aðu.25;19.May;1.Kas;8.Mar;16.May;Oca.13;Eyl.16;20.79;1.Oca;8.May;26;1.Kas;9;29;34;Oca.14;1.Ara;11.May;9.Þub;29;19.52;33;1.Mar;Oca.25;Nis.15;Mar.77;18;-2.5;Oca.95;Oca.91;2;Oca.94;1.Ara;Eki.18;20.Mar
N1;23.04.2019;Ajax;Vitesse;4;2;H;1;0;H;20;9;9;4;15;14;5;2;2;3;0;1;1.Þub;7;11;Oca.18;Tem.75;13.May;Oca.17;7.Þub;12.May;Oca.18;Tem.93;14.34;Oca.14;7.May;17;Oca.18;7.May;15;35;1.Þub;Oca.17;8.Mar;7.May;17;14.39;34;Oca.32;Oca.29;Mar.85;3.May;20;-2.5;2.Mar;Þub.19;Oca.75;Oca.71;Oca.16;8.Tem;15.27
N1;23.04.2019;AZ Alkmaar;Heracles Almelo;2;1;H;1;1;D;16;7;7;4;13;11;2;4;0;0;0;0;Oca.28;May.75;9;1.Mar;Haz.25;8.May;Oca.28;5.Eyl;7.Tem;Oca.32;6.Haz;Aðu.39;Oca.27;5.Aðu;9;Oca.29;6;9.May;35;Oca.35;1.Mar;Haz.36;May.89;9.May;Aðu.32;33;1.Mar;Oca.26;Mar.95;Mar.65;21;-1.5;Oca.81;Oca.76;Þub.17;2.Kas;Oca.33;6;8.Nis
N1;23.04.2019;De Graafschap;FC Emmen;1;0;H;1;0;H;7;14;2;4;7;10;3;3;2;1;0;0;2.Oca;Mar.75;3.Þub;2.Oca;3.Eyl;3.Þub;2.Oca;Mar.65;3;Þub.22;Mar.78;Mar.15;2.Oca;3.Tem;3.Oca;Þub.15;3.Aðu;3.Oca;35;Þub.23;Þub.14;3.Eyl;Mar.72;3.Mar;3.Ara;32;Oca.57;Oca.52;Þub.62;Þub.45;19;-0.5;Þub.21;Þub.15;Oca.78;Oca.73;Þub.35;Mar.64;3.Þub
N1;23.04.2019;SC Heerenveen;VVV-Venlo;2;2;D;1;0;H;12;7;6;4;12;13;1;4;0;1;0;0;Oca.83;4;3.Aðu;Oca.85;4.Oca;3.Aðu;Oca.87;3.Aðu;Mar.55;Oca.86;4.Þub;4.Oca;Oca.85;3.Aðu;Mar.75;1.Eyl;3.Eyl;Mar.75;35;Oca.95;Oca.88;4.Oca;Mar.87;Nis.33;Mar.75;31;1.Haz;Oca.51;2.Tem;Þub.52;18;-0.75;2.Þub;Þub.13;Oca.84;Oca.75;Oca.81;Nis.29;4.Nis
N1;24.04.2019;NAC Breda;Feyenoord;0;4;A;0;2;A;5;27;1;5;6;6;1;8;0;0;0;0;7.May;5;Oca.36;8;May.25;Oca.36;6.Mar;4.Tem;Oca.41;8;Nis.87;Oca.41;7.May;Nis.75;Oca.38;7.May;5;1.Nis;34;8.Aðu;Tem.28;May.25;Nis.92;Oca.45;Oca.39;31;Oca.55;Oca.48;2.Tem;Þub.58;20;1.May;Oca.82;Oca.75;Þub.23;2.Ara;Haz.31;5.Þub;Oca.45
N1;24.04.2019;FC Utrecht;Fortuna Sittard;2;1;H;1;1;D;23;16;6;3;11;10;11;4;0;2;0;0;Oca.36;May.25;7;Oca.34;5.May;8;Oca.36;5.Oca;6.Tem;Oca.37;May.25;8.Haz;Oca.35;5;7.May;Oca.36;May.25;8;34;1.Nis;Oca.37;5.May;May.15;8.Þub;Tem.36;32;Oca.41;Oca.37;Mar.25;3.Oca;20;-1.5;2.Haz;Oca.99;Oca.91;Oca.85;Oca.32;6.Tem;Aðu.17
N1;25.04.2019;ADO Den Haag;Excelsior;3;1;H;2;1;H;12;18;7;4;6;3;4;9;0;0;0;0;Oca.83;4;Mar.75;Oca.85;Mar.75;4.Oca;1.Aðu;Mar.75;3.Aðu;Oca.88;3.Aðu;Nis.15;1.Aðu;3.Aðu;4;Oca.87;3.Aðu;4;34;1.Eyl;Oca.84;4;Mar.77;4.Þub;Mar.95;31;Oca.65;Oca.59;Þub.45;Þub.31;18;-0.5;1.Eyl;Oca.85;2.Haz;2;Þub.25;Mar.85;3.May
N1;25.04.2019;Willem II;PSV;0;3;A;0;2;A;3;13;0;6;13;10;0;7;1;1;0;0;6;5.May;1.Nis;Haz.75;5;Oca.42;6;Nis.85;Oca.41;Haz.62;5.Ara;Oca.44;7;4.Aðu;1.Nis;7;5.Þub;1.Nis;34;7;Haz.45;5.May;5.Þub;Oca.46;Oca.41;32;Oca.41;Oca.36;3.Þub;3.Mar;21;1.May;Oca.81;Oca.77;Þub.17;2.Eyl;Tem.37;May.84;Oca.36
N1;29.04.2019;PEC Zwolle;FC Groningen;3;2;H;0;1;A;16;16;5;4;13;9;6;4;3;0;0;0;Þub.25;3.Haz;2.Eyl;2.Mar;3.Haz;3;Þub.25;3.Nis;Þub.95;Þub.33;3.Haz;3.Tem;Þub.25;3.May;3;2.Mar;3.May;3;34;2.Nis;2.Mar;Mar.65;Mar.49;Mar.15;Þub.97;32;Oca.85;Oca.76;Þub.13;2.May;17;-0.25;2.Aðu;2;Oca.92;Oca.86;Þub.34;3.Haz;3.Tem
N1;12.05.2019;Ajax;FC Utrecht;4;1;H;2;1;H;25;11;12;4;8;9;5;4;1;4;0;0;1.Ara;8;19;Oca.17;Tem.75;14.May;Oca.17;7.Þub;12;Oca.18;Tem.18;14.Tem;Oca.14;7.May;17;Oca.15;8;17;34;Oca.19;Oca.16;8.May;Tem.69;19;14.Aðu;31;1.Mar;Oca.24;4.Mar;Mar.86;19;-2.5;2.Þub;2.Ara;Oca.83;Oca.75;Oca.16;Aðu.51;16.34
N1;12.05.2019;AZ Alkmaar;PSV;1;0;H;0;0;D;13;15;2;5;11;11;3;6;1;1;0;0;3.Aðu;4;1.Aðu;4;4.Þub;Oca.78;3.Aðu;4.May;Oca.77;4.Þub;Nis.14;Oca.81;3.Eyl;4;Oca.78;4;4.Oca;1.Aðu;34;Nis.35;Mar.93;4.Haz;4.Eyl;Oca.82;Oca.78;33;Oca.45;Oca.41;3;Þub.82;17;0.5;Þub.15;2.Haz;Oca.84;Oca.79;Mar.42;Mar.89;2.Tem
N1;12.05.2019;Feyenoord;ADO Den Haag;0;2;A;0;1;A;29;12;7;5;5;14;10;7;0;0;0;0;Oca.16;7.May;13;Oca.18;Tem.75;13.May;Oca.18;6.Eyl;11;Oca.19;7.Mar;12.May;Oca.17;7;15;Oca.18;7.May;15;34;Oca.21;Oca.18;8.May;Tem.32;15;Ara.49;31;1.Mar;Oca.25;4.Þub;Mar.79;20;-2;Oca.85;1.Aðu;2.Oca;2.May;Oca.16;Aðu.39;15.14
N1;12.05.2019;FC Groningen;Fortuna Sittard;3;0;H;1;0;H;16;14;7;3;8;6;3;2;0;0;0;0;Oca.45;4.May;6.May;Oca.48;4.May;Haz.75;Oca.45;4.May;5.Eyl;Oca.46;Nis.69;Haz.59;Oca.42;4.Nis;7;Oca.45;4.Haz;7;34;Oca.55;Oca.46;4.Eyl;Nis.53;7;Haz.33;31;Oca.55;Oca.51;Þub.65;Þub.49;20;-1;Oca.81;Oca.74;Þub.23;Þub.14;Oca.49;4.Aðu;Haz.24
N1;12.05.2019;SC Heerenveen;NAC Breda;2;1;H;0;0;D;19;17;3;6;16;5;6;5;0;0;0;0;Oca.66;4;Nis.75;Oca.67;4.Oca;Nis.75;Oca.63;4.Oca;Nis.45;Oca.66;Nis.19;Nis.94;Oca.63;4;Nis.75;Oca.65;4.Þub;4.Aðu;34;Oca.71;Oca.65;4.Nis;Nis.13;5;Nis.62;31;Oca.52;Oca.47;2.Aðu;Þub.61;19;-1;2.Ara;2.Eyl;Oca.85;Oca.77;Oca.69;Nis.33;Nis.64
N1;12.05.2019;Heracles Almelo;Excelsior;4;5;A;1;2;A;18;12;10;8;7;11;4;6;1;0;0;0;1.Tem;Nis.33;4;Oca.67;4;5;1.Tem;4.Oca;4.May;Oca.75;Mar.88;Nis.72;Oca.67;4;4.May;Oca.73;Nis.33;4.Þub;34;Oca.81;Oca.72;4.Nis;4.Mar;5;Nis.33;31;Oca.45;Oca.39;Mar.15;Þub.92;19;-1;Þub.29;Þub.21;Oca.75;Oca.69;2.Ara;Mar.85;Mar.34
