Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;IWH;IWD;IWA;PSH;PSD;PSA;WHH;WHD;WHA;VCH;VCD;VCA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA;PSCH;PSCD;PSCA
T1;4.11.2018;MKE Ankaragücü;Kayserispor;3;1;H;2;0;H;10;11;5;2;18;18;3;6;0;4;0;1;2.Mar;3.Oca;3.Mar;Þub.15;3.Þub;3.Mar;2.Mar;3.May;3.Oca;Þub.43;Mar.18;Mar.21;2.Nis;3.Þub;3;Þub.38;3.Þub;3.Oca;35;Þub.45;Þub.32;Mar.25;Mar.14;Mar.35;3.Ara;32;2.Mar;Þub.17;Oca.72;Oca.66;18;-0.25;2.Eyl;2.Mar;Oca.87;1.Aðu;Þub.31;Mar.39;Mar.29
T1;4.11.2018;Trabzonspor;Bursaspor;1;1;D;1;0;H;17;14;6;6;16;16;3;6;2;2;0;0;1.Tem;3.Haz;5;Oca.72;3.Haz;4.May;1.Tem;3.Tem;4.May;Oca.75;Mar.73;Nis.89;Oca.78;3.Tem;4.Nis;Oca.75;3.Tem;4.Haz;36;1.Aðu;Oca.73;Mar.95;Mar.68;5;Nis.58;34;Oca.89;1.Aðu;2.Oca;Oca.98;18;-0.75;2.Nis;Oca.96;Oca.93;Oca.86;Oca.79;Mar.61;5.Mar
T1;5.11.2018;Göztepe SK;Çaykur Rizespor;2;0;H;1;0;H;12;13;6;2;11;8;6;13;0;1;0;0;1.Tem;3.Haz;5;1.Tem;3.Aðu;4.Nis;Oca.67;3.Tem;4.Tem;Oca.68;4.Nis;Nis.98;1.Tem;3.Eyl;4.Haz;1.Tem;3.Aðu;4.Aðu;36;Oca.77;Oca.68;4.Nis;Mar.79;5;Nis.67;32;Oca.93;Oca.84;2;Oca.93;17;-0.75;Oca.96;1.Eyl;Oca.99;Oca.92;Oca.77;Mar.84;Nis.75
T1;5.11.2018;Sivasspor;Atiker Konyaspor;0;0;D;0;0;D;17;10;3;2;23;13;12;3;2;4;0;1;Þub.37;3.Oca;3.Oca;2.Nis;3.Þub;Þub.85;Þub.45;3.Oca;Þub.85;Þub.58;3.Kas;3.Haz;Þub.45;Mar.25;2.Eyl;Þub.45;3.Mar;Þub.88;35;Þub.58;Þub.45;Mar.35;Mar.14;3.Oca;2.Eyl;31;Þub.15;2.May;1.Aðu;Oca.74;16;0;Oca.82;Oca.77;2.Ara;2.Tem;Þub.68;Mar.22;Þub.88
T1;9.11.2018;Yeni Malatyaspor;Trabzonspor;5;0;H;2;0;H;10;15;6;5;14;6;2;2;1;1;0;0;3;3.Mar;Þub.35;2.Aðu;3.Þub;2.May;3;3.Oca;Þub.35;Mar.18;Mar.24;Þub.46;3;Mar.25;2.Nis;3;3.Mar;Þub.38;37;Mar.18;Þub.98;Mar.35;Mar.19;2.Haz;Þub.41;36;Þub.16;2.Haz;Oca.83;Oca.74;19;0.25;Oca.85;Oca.78;2.Ara;2.Haz;Mar.39;Mar.42;Þub.25
T1;10.11.2018;BB Erzurumspor;Göztepe SK;2;1;H;1;0;H;7;9;4;3;14;9;2;6;2;2;0;0;Þub.37;3.Þub;3.Oca;2.Nis;3.Þub;Þub.85;2.Mar;Mar.15;3.May;Þub.37;Mar.35;Mar.21;Þub.38;3.Mar;3;Þub.38;Mar.25;3;37;2.May;Þub.35;Mar.37;Mar.22;Mar.25;3.Mar;36;Þub.25;2.Ara;Oca.76;1.Tem;19;0;Oca.73;Oca.68;Þub.29;2.Þub;Þub.57;Mar.24;3
T1;10.11.2018;Kayserispor;Galatasaray SK;0;3;A;0;1;A;12;11;3;6;13;9;4;3;5;3;1;0;Þub.37;3.Nis;2.Eyl;Þub.45;3.Oca;Þub.85;Þub.35;3.Þub;2.Eyl;Þub.47;Mar.29;3.Nis;Þub.45;3.Mar;Þub.88;2.Nis;3.Nis;Þub.88;37;Þub.52;Þub.41;3.Nis;Mar.25;3.Oca;Þub.89;35;2.May;Oca.95;Oca.91;Oca.83;19;-0.25;Þub.16;2.Aðu;Oca.81;Oca.76;Þub.77;Mar.34;2.Tem
T1;10.11.2018;Atiker Konyaspor;MKE Ankaragücü;2;0;H;0;0;D;15;7;3;2;15;16;3;4;1;2;0;0;Oca.72;3.Nis;May.25;Oca.83;3.Nis;Nis.25;Oca.73;3.May;Nis.65;Oca.79;3.Tem;Nis.88;Oca.78;3.Haz;4.May;Oca.75;3.May;5;37;Oca.87;Oca.77;Mar.75;3.May;May.25;4.Haz;36;Þub.17;2.Tem;Oca.81;Oca.74;19;-0.75;2.Oca;2.Oca;Oca.89;Oca.82;Oca.78;Mar.69;Nis.93
T1;10.11.2018;Çaykur Rizespor;Medipol Baþakþehir FK;1;2;A;0;0;D;6;13;2;4;14;10;4;4;2;1;0;0;4;3.May;1.Eyl;4;3.May;Oca.83;4.May;3.Nis;Oca.87;Nis.18;Mar.57;Oca.93;4;3.May;Oca.91;4.Oca;3.May;1.Eyl;37;Nis.35;4.Mar;Mar.65;Mar.45;Oca.95;Oca.89;36;2.Oca;2.Þub;Oca.85;Oca.77;18;0.75;Oca.75;Oca.69;Þub.23;Þub.18;4.Tem;Mar.59;Oca.97
T1;11.11.2018;Antalyaspor;Akhisar Belediyespor;1;2;A;0;0;D;17;5;6;3;10;17;8;7;3;1;0;0;Oca.95;3.May;Mar.75;Oca.95;3.Nis;3.Tem;1.Eyl;Mar.45;3.Aðu;Oca.98;Mar.51;4.Oca;2;3.May;3.Tem;Oca.95;3.May;3.Aðu;37;2;Oca.95;3.Tem;Mar.45;4.May;Mar.77;34;1.Eyl;Oca.83;2.May;Oca.95;17;-0.25;Oca.73;Oca.68;Þub.29;2.Þub;2;Mar.46;4.Eyl
T1;11.11.2018;Beþiktaþ JK;Sivasspor;1;2;A;1;1;D;9;10;2;3;14;14;6;5;4;3;0;0;Oca.36;Nis.75;8;Oca.35;Nis.75;Tem.75;1.Nis;4.Haz;6.Eyl;Oca.39;Nis.79;Aðu.22;Oca.42;Nis.75;7;1.Nis;4.Aðu;7.May;37;Oca.45;Oca.38;5;Nis.67;Aðu.22;Tem.53;33;Oca.67;Oca.61;2.Nis;Þub.26;19;-1.5;Þub.25;Þub.15;Oca.77;Oca.71;Oca.35;May.37;Aðu.75
T1;11.11.2018;Bursaspor;Kasimpaþa SK;1;2;A;1;1;D;24;10;4;4;17;14;6;6;3;1;0;0;2;3.May;3.Haz;2.May;3.Nis;3.Mar;2;3.Nis;Mar.45;2.Oca;Mar.47;Mar.66;2.Oca;3.May;3.Nis;2;3.May;3.Haz;37;2.Ara;2.Nis;3.Haz;Mar.43;3.Tem;Mar.46;34;1.Eyl;Oca.84;2.May;Oca.94;18;-0.25;Oca.84;Oca.77;Þub.16;2.Haz;Þub.28;Mar.59;Mar.17
T1;11.11.2018;Fenerbahçe SK;Alanyaspor;2;0;H;2;0;H;12;10;5;3;11;17;3;6;2;2;0;0;Oca.44;Nis.33;7;Oca.45;Nis.25;6.May;Oca.42;Nis.45;6.May;Oca.43;Nis.73;7.Mar;Oca.44;4.Aðu;6.May;Oca.44;4.Haz;7;37;1.May;Oca.43;4.Eyl;Nis.48;Tem.35;Haz.78;33;1.Tem;Oca.63;Þub.31;Þub.21;20;-1;Oca.75;Oca.69;Þub.25;Þub.17;Oca.41;Nis.99;Tem.48
T1;23.11.2018;Galatasaray SK;Atiker Konyaspor;1;1;D;0;0;D;13;8;2;2;12;14;0;3;1;3;1;0;Oca.75;3.May;Nis.75;Oca.75;3.Nis;4.Haz;Oca.75;Mar.45;Nis.55;1.Aðu;Mar.57;5.Oca;Oca.75;3.May;5;1.Aðu;3.May;4.Haz;36;Oca.85;Oca.78;Mar.65;Mar.46;5.May;Nis.62;36;2.Oca;2.Þub;Oca.85;Oca.77;20;-0.75;2.Ara;2.Þub;Oca.86;Oca.81;2;Mar.26;Nis.43
T1;24.11.2018;Alanyaspor;Kayserispor;5;0;H;1;0;H;15;5;10;1;20;11;9;2;3;5;0;0;1.Eyl;Mar.25;4.Þub;2;3.Mar;3.Haz;Oca.97;3.Mar;Mar.65;2.Eyl;Mar.46;Mar.79;2;3.Nis;Mar.75;2;3.Nis;Mar.75;36;2.Oca;2.Oca;Mar.55;Mar.35;4.Þub;Mar.69;35;2.Ara;2.Mar;Oca.85;Oca.76;20;-0.25;1.Aðu;Oca.73;Þub.25;Þub.13;2.Mar;Mar.47;Mar.99
T1;24.11.2018;MKE Ankaragücü;Beþiktaþ JK;1;4;A;0;3;A;15;15;4;6;18;15;4;5;2;2;0;0;4.May;Mar.75;Oca.75;Nis.33;3.Haz;Oca.75;4.Þub;3.Haz;Oca.77;Nis.32;Mar.83;Oca.82;Nis.33;3.Tem;1.Aðu;4.Mar;3.Tem;1.Aðu;36;4.May;Nis.28;Mar.85;Mar.66;Oca.85;Oca.79;35;Oca.93;Oca.84;2.May;Oca.94;20;0.75;Oca.85;1.Aðu;2.Ara;2.Nis;4.Eyl;Mar.67;Oca.93
T1;24.11.2018;BB Erzurumspor;Antalyaspor;1;0;H;0;0;D;14;7;2;1;12;12;7;3;3;0;0;0;2;3.Mar;Mar.75;2.Oca;3.Mar;3.Mar;2.May;3.Þub;3.Haz;Þub.13;Mar.36;Mar.78;2.May;Mar.25;3.Tem;2.May;3.Mar;3.Tem;36;Þub.15;2.Tem;Mar.45;Mar.29;3.Aðu;Mar.59;36;Þub.25;2.Ara;Oca.77;1.Tem;20;-0.25;Oca.83;Oca.77;Þub.16;2.Haz;Þub.22;Mar.28;Mar.62
T1;25.11.2018;Akhisar Belediyespor;Bursaspor;2;4;A;2;1;H;6;19;3;7;13;11;3;7;0;2;0;0;2.May;3.Þub;Þub.87;2.Nis;3.Oca;2.Eyl;2.May;3.May;Þub.85;2.Haz;3.Oca;3.Nis;2.May;3.Oca;3;Þub.45;3.Þub;2.Eyl;36;Þub.65;Þub.49;3.Þub;3.Eyl;3.Nis;2.Eyl;34;Þub.24;Þub.16;Oca.73;Oca.67;19;-0.25;2.Þub;Þub.13;Oca.78;Oca.72;Þub.68;3.May;3.Mar
T1;25.11.2018;Kasimpaþa SK;Yeni Malatyaspor;3;0;H;1;0;H;21;17;9;2;19;9;7;4;2;1;0;0;2.Nis;3.May;3.Nis;2;3.Nis;3.May;2;3.Nis;Mar.45;2.Oca;Mar.42;Mar.72;2.May;3.Nis;3.Haz;2;3.Haz;3.May;35;2.Oca;2.Nis;Mar.65;Mar.43;Mar.72;Mar.49;34;Oca.83;Oca.75;2.Kas;2.Nis;19;-0.25;Oca.82;Oca.78;2.Kas;2.Haz;Oca.76;Nis.18;Nis.39
T1;25.11.2018;Sivasspor;Çaykur Rizespor;1;1;D;0;0;D;25;9;6;4;14;7;19;3;2;3;1;0;Oca.75;3.May;Nis.75;Oca.78;3.May;Nis.25;1.Aðu;Mar.45;4.Þub;Oca.86;Mar.48;4.Haz;1.Aðu;3.May;4.May;1.Aðu;3.Haz;4.Nis;36;Oca.86;1.Aðu;3.Tem;Mar.49;Nis.75;Nis.33;34;Oca.93;Oca.85;2.Þub;Oca.92;19;-0.75;Þub.13;2.May;Oca.85;Oca.78;Oca.87;Mar.64;Nis.46
T1;25.11.2018;Trabzonspor;Fenerbahçe SK;2;1;H;0;0;D;26;11;8;3;11;17;6;6;3;3;0;0;2.Nis;3.Mar;Þub.87;2.Mar;Mar.25;Þub.95;2.Nis;3.Mar;2.Aðu;Þub.51;Mar.39;Þub.91;Þub.45;3.Nis;2.Aðu;Þub.38;3.May;Þub.88;36;Þub.51;2.Nis;3.May;Mar.32;3.Aðu;Þub.84;34;1.Eyl;Oca.82;2.Mar;Oca.95;19;-0.25;Þub.15;2.Aðu;Oca.82;Oca.76;Þub.51;Mar.55;Þub.85
T1;26.11.2018;Göztepe SK;Medipol Baþakþehir FK;0;2;A;0;1;A;15;15;4;7;8;13;7;1;4;3;0;0;Þub.87;3.Þub;2.May;Þub.75;3.Oca;Þub.55;2.Eyl;3.May;2.Nis;3.Tem;3.Þub;Þub.51;3;3.Oca;Þub.45;2.Eyl;3.Þub;Þub.45;35;3.Tem;2.Eyl;Mar.25;3.Kas;Þub.65;Þub.46;32;Þub.25;Þub.17;Oca.71;Oca.65;18;0.25;1.Aðu;Oca.74;Þub.17;2.Oca;Mar.46;3.Aðu;2.Nis
T1;30.11.2018;Atiker Konyaspor;Alanyaspor;2;0;H;0;0;D;9;8;4;2;10;10;2;3;3;2;0;1;1.Tem;3.Haz;5;Oca.67;3.May;5;1.Tem;Mar.55;4.Aðu;Oca.75;Mar.75;5.Haz;Oca.73;3.Haz;5;Oca.73;3.Haz;5;36;Oca.79;Oca.73;3.Aðu;Mar.59;May.25;Nis.84;36;2.Ara;2.Mar;Oca.85;Oca.77;20;-0.75;2.Þub;Oca.95;Oca.95;Oca.87;Oca.79;Mar.66;Nis.94
T1;30.11.2018;Çaykur Rizespor;MKE Ankaragücü;1;1;D;0;1;A;21;10;6;4;12;6;7;2;3;2;0;0;Oca.95;3.May;Mar.75;2;3.Nis;3.May;Oca.97;3.May;3.May;2.Oca;Mar.84;Mar.64;Oca.95;3.Tem;3.Haz;Oca.95;3.Haz;3.Tem;36;2.Aðu;Oca.99;Mar.85;Mar.55;Mar.75;Mar.54;35;Oca.91;Oca.84;2.Nis;Oca.95;20;-0.25;Oca.81;Oca.73;Þub.21;2.Ara;2.Mar;Mar.82;Mar.61
T1;1.12.2018;Antalyaspor;Göztepe SK;1;0;H;1;0;H;8;15;4;3;17;17;6;4;1;1;0;0;2.Þub;3.Oca;3.May;Þub.35;3.Oca;3;Þub.25;3.Þub;3.Oca;Þub.37;Mar.34;Mar.22;2.Mar;Mar.25;3.Þub;Þub.25;3.Mar;3.Þub;36;Þub.37;Þub.27;Mar.35;Mar.24;3.May;Mar.16;36;Þub.15;2.Nis;Oca.81;Oca.75;20;0;1.Tem;Oca.64;Þub.35;Þub.27;Þub.64;Mar.19;Þub.95
T1;1.12.2018;Medipol Baþakþehir FK;Sivasspor;0;1;A;0;1;A;16;9;2;1;8;15;6;0;3;3;0;0;1.May;Nis.33;6;Oca.45;4.Oca;Haz.75;Oca.53;3.Eyl;6.Oca;Oca.53;4.Haz;7.Eyl;1.May;4;7;1.May;4.Þub;6.May;36;Oca.56;1.May;Nis.33;4.Tem;7.Oca;6.Nis;35;Oca.95;Oca.86;2.Þub;Oca.92;23;-1;Oca.96;Oca.88;2;Oca.94;Oca.52;Nis.17;Tem.16
T1;1.12.2018;Kayserispor;Trabzonspor;0;2;A;0;0;D;7;18;2;7;15;16;2;5;5;1;0;0;Mar.75;3.May;Oca.95;Mar.25;3.Nis;2.Oca;Mar.25;3.May;2.May;Mar.29;Mar.76;Þub.13;3.Mar;3.Haz;2.Oca;3.Nis;3.Haz;2.May;36;Mar.75;Mar.33;Mar.76;Mar.53;Þub.15;2.Aðu;35;Oca.87;Oca.81;2.May;Oca.98;20;0.25;2.Kas;2.Þub;Oca.86;Oca.81;Mar.37;Mar.89;2.Eyl
T1;2.12.2018;Beþiktaþ JK;Galatasaray SK;1;0;H;1;0;H;14;10;5;2;21;14;6;5;4;4;0;0;Oca.75;Mar.75;Nis.33;Oca.72;3.May;Nis.75;Oca.73;3.Tem;Nis.35;Oca.77;Mar.83;Nis.65;Oca.75;3.Tem;4.Haz;Oca.75;3.Aðu;4.May;36;Oca.81;Oca.74;3.Eyl;3.Tem;Nis.75;Nis.45;35;Oca.85;Oca.78;2.Oca;2.Oca;20;-0.75;2.Þub;Oca.97;Oca.91;Oca.85;2.Nis;Mar.43;Mar.98
T1;2.12.2018;Bursaspor;BB Erzurumspor;2;1;H;1;1;D;13;8;4;2;19;13;2;3;2;1;0;0;Oca.75;3.May;Nis.75;Oca.75;3.Nis;4.Haz;Oca.75;Mar.45;Nis.65;Oca.79;Mar.59;Nis.86;Oca.78;3.May;Nis.75;1.Aðu;3.May;4.Haz;36;Oca.85;Oca.78;Mar.65;Mar.46;Nis.95;4.Haz;36;Þub.25;2.Kas;Oca.77;Oca.71;20;-0.75;Þub.13;2.Nis;Oca.85;Oca.79;Oca.93;3.Þub;4.Eyl
T1;3.12.2018;Fenerbahçe SK;Kasimpaþa SK;2;2;D;2;1;H;21;16;3;3;11;19;8;2;3;1;0;0;Oca.72;3.Aðu;4.May;Oca.75;3.Tem;4.Þub;1.Tem;3.Eyl;Nis.15;Oca.77;Mar.93;Nis.47;Oca.75;3.Aðu;4.Nis;Oca.75;3.Eyl;4.Mar;35;1.Aðu;Oca.74;Nis.15;Mar.86;4.May;Nis.25;31;1.Haz;Oca.54;2.Haz;Þub.42;18;-1;Þub.38;Þub.29;1.Tem;Oca.61;1.Eyl;Mar.76;Nis.15
T1;3.12.2018;Yeni Malatyaspor;Akhisar Belediyespor;1;1;D;1;0;H;9;7;3;3;16;13;0;0;4;3;0;0;Oca.83;3.Nis;4.May;Oca.78;3.Nis;4.Nis;1.Aðu;3.Nis;Nis.35;Oca.86;Mar.55;Nis.51;Oca.83;3.May;4.Nis;Oca.83;3.May;4.Nis;35;Oca.86;Oca.81;Mar.65;Mar.44;Nis.62;Nis.38;33;Þub.13;2.Nis;Oca.85;Oca.75;18;-0.75;Þub.16;2.Eyl;1.Aðu;Oca.75;1.Eyl;Mar.49;Nis.52
T1;7.12.2018;Alanyaspor;Beþiktaþ JK;0;0;D;0;0;D;13;9;3;3;15;16;7;10;3;2;0;0;Mar.75;3.Nis;2;Mar.75;3.Mar;Oca.95;3.Tem;3.Nis;Oca.95;Mar.82;Mar.36;2.Kas;3.Tem;3.Mar;2.May;3.May;3.May;2.May;37;4;Mar.64;Mar.55;Mar.37;2.Kas;2.Mar;34;Oca.85;Oca.77;2.Kas;2.Þub;20;0.5;Oca.85;Oca.79;Þub.13;2.May;Mar.45;Mar.28;Þub.29
T1;8.12.2018;Galatasaray SK;Çaykur Rizespor;2;2;D;1;0;H;20;18;8;8;11;12;8;4;2;1;0;0;Oca.44;4.Þub;7.May;Oca.44;4.Oca;7;Oca.45;Nis.35;6.Nis;Oca.45;Nis.53;7.Þub;Oca.44;4.Nis;7;Oca.45;4.May;7;37;1.May;Oca.45;4.Tem;Nis.38;7.May;6.Tem;32;1.Tem;Oca.63;Þub.35;Þub.22;23;-1;Oca.82;Oca.75;2.Þub;2.Oca;Oca.52;Nis.29;Haz.83
T1;8.12.2018;Sivasspor;Göztepe SK;2;0;H;0;0;D;15;7;6;1;13;13;7;3;3;4;0;1;2.Oca;3.Mar;3.May;2.Oca;3.Þub;3.Nis;2.May;3.Þub;Mar.55;Þub.16;Mar.28;Mar.73;2.Oca;Mar.25;3.Haz;2.May;3.Nis;3.Haz;37;2.Þub;2.Eyl;3.Nis;Mar.28;Mar.75;Mar.52;35;Þub.15;2.May;Oca.82;Oca.75;20;-0.5;Þub.15;2.Aðu;Oca.83;Oca.76;2.Eyl;Mar.42;Mar.82
T1;8.12.2018;Trabzonspor;Atiker Konyaspor;3;0;H;0;0;D;18;7;6;2;13;13;5;2;2;3;0;0;Oca.85;3.Nis;Nis.33;Oca.87;3.Mar;4.Oca;Oca.85;Mar.35;4.Oca;Oca.94;Mar.28;Nis.68;Oca.88;3.Mar;4.Nis;1.Eyl;3.Nis;4.Þub;37;Oca.94;Oca.88;Mar.51;Mar.34;Nis.68;Nis.23;34;2;Oca.92;Oca.95;Oca.86;20;-0.5;Oca.94;Oca.89;2.Oca;Oca.94;Oca.94;Mar.25;Nis.72
T1;9.12.2018;Akhisar Belediyespor;Fenerbahçe SK;3;0;H;1;0;H;12;16;4;4;13;7;2;7;2;1;0;0;3.May;3.Nis;2.Nis;3.May;3.Nis;2;3.Mar;Mar.35;2.Oca;Mar.44;Mar.44;Þub.19;3.Mar;3.Nis;Þub.15;3.Nis;3.May;2.Oca;37;Mar.65;Mar.38;Mar.55;Mar.39;2.Þub;2.Aðu;33;1.Eyl;Oca.84;2.Þub;Oca.95;19;0.5;Oca.82;Oca.75;Þub.19;2.Oca;Mar.49;Mar.46;Þub.19
T1;9.12.2018;Bursaspor;Antalyaspor;0;2;A;0;2;A;13;6;4;3;21;11;9;0;4;1;0;0;Oca.75;3.May;Nis.75;Oca.75;3.May;4.May;Oca.73;Mar.55;4.May;Oca.76;Mar.85;Nis.63;Oca.75;Mar.75;4.May;Oca.75;3.Haz;4.Haz;37;Oca.81;Oca.75;Mar.85;3.Haz;4.Aðu;Nis.49;34;Þub.16;2.May;Oca.81;Oca.75;19;-0.5;Oca.82;Oca.76;Þub.16;2.Aðu;Oca.86;Mar.37;Nis.96
T1;9.12.2018;BB Erzurumspor;Yeni Malatyaspor;1;3;A;1;0;H;15;9;5;5;10;15;9;4;0;3;0;0;2.Oca;Mar.25;3.Haz;2.Oca;3.Þub;3.Nis;2.May;3.Þub;3.Haz;2.Aðu;Mar.41;Mar.76;2.May;3.Mar;3.Tem;2.May;3.Mar;Mar.75;37;Þub.13;2.Haz;Mar.41;Mar.27;3.Aðu;Mar.58;32;2.Mar;Þub.19;Oca.71;Oca.65;19;-0.25;Oca.84;Oca.79;2.Ara;2.May;Oca.98;Mar.43;Nis.24
T1;10.12.2018;MKE Ankaragücü;Medipol Baþakþehir FK;0;1;A;0;1;A;8;15;1;8;10;14;0;7;0;1;0;0;Nis.33;3.Haz;1.Aðu;4.Oca;3.Haz;1.Aðu;4.Þub;Mar.45;1.Aðu;Nis.46;Mar.54;Oca.87;4.Nis;3.May;Oca.83;4.May;3.May;1.Aðu;36;4.May;Nis.22;Mar.65;3.May;1.Eyl;Oca.83;32;2.Oca;2.Oca;Oca.85;Oca.78;18;0.5;2.Aðu;2;Oca.87;Oca.82;May.78;4.Oca;Oca.63
T1;10.12.2018;Kasimpaþa SK;Kayserispor;0;3;A;0;1;A;25;17;5;10;13;15;11;3;3;2;0;0;Oca.44;Nis.33;7;Oca.55;4.Oca;May.25;Oca.47;4.Nis;5.Tem;Oca.49;Nis.81;May.95;Oca.47;4.Haz;6;Oca.45;4.May;Haz.25;36;Oca.55;Oca.47;Nis.81;Nis.46;7;May.92;30;Oca.65;Oca.61;Þub.35;Þub.26;20;-1;Oca.82;Oca.77;Þub.14;2.Haz;Oca.56;Nis.53;May.68
T1;14.12.2018;Göztepe SK;Bursaspor;0;0;D;0;0;D;8;6;2;3;15;13;3;6;1;3;0;0;2.Nis;3.Þub;Mar.75;Þub.15;3.Oca;3.Nis;2.Oca;Mar.15;3.May;Þub.21;3.Aðu;Mar.91;Þub.15;3.Oca;3.Tem;Þub.15;Mar.25;3.May;35;Þub.23;Þub.14;Mar.32;Mar.15;Mar.91;Mar.58;31;2.Oca;Oca.96;Oca.94;Oca.83;19;-0.5;2.Þub;Þub.13;1.Aðu;Oca.73;Þub.22;3.Aðu;Mar.89
T1;15.12.2018;Medipol Baþakþehir FK;Galatasaray SK;1;1;D;1;1;D;17;9;5;4;12;13;7;2;4;2;0;0;1.Eyl;3.Nis;4.Oca;Oca.95;3.Nis;3.Haz;1.Eyl;3.Nis;3.Aðu;Oca.95;Mar.64;Mar.97;Oca.95;3.May;3.Eyl;Oca.93;3.May;3.Eyl;35;2.Þub;Oca.94;Mar.64;Mar.45;Nis.13;Mar.83;32;2.Oca;2.Mar;Oca.85;Oca.77;19;-0.25;Oca.75;Oca.67;Þub.35;Þub.23;2;Mar.58;Mar.93
T1;15.12.2018;Atiker Konyaspor;Kasimpaþa SK;3;2;H;0;0;D;10;20;3;6;9;10;3;8;2;6;0;0;Oca.95;Mar.75;3.May;2;3.May;3.Nis;2;Mar.55;Mar.35;2.May;Mar.77;Mar.53;2;3.Haz;3.May;2;3.Haz;3.May;34;2.Oca;2.Þub;Mar.77;Mar.59;Mar.58;Mar.41;33;Oca.76;1.Tem;Þub.25;Þub.13;19;-0.5;2.Oca;2.Mar;Oca.87;Oca.81;Þub.16;Mar.63;3.Nis
T1;15.12.2018;Çaykur Rizespor;Alanyaspor;1;1;D;0;1;A;16;16;8;6;19;17;9;5;4;3;0;0;2.Mar;3.Mar;3.Oca;2.Oca;3.Nis;3.Þub;2.Þub;3.Mar;3.May;Þub.33;Mar.45;Mar.21;2.Þub;3.Nis;3.Þub;Þub.25;3.Nis;3.Oca;35;Þub.33;Þub.23;3.May;Mar.35;Mar.25;Mar.13;32;Oca.98;Oca.91;Oca.95;Oca.88;19;-0.25;2.Þub;Oca.96;Oca.94;Oca.87;Þub.25;Mar.52;Mar.29
T1;15.12.2018;Sivasspor;MKE Ankaragücü;4;0;H;2;0;H;19;10;8;4;13;12;9;6;1;4;0;0;Oca.66;3.Aðu;5;1.Tem;3.Haz;Nis.75;Oca.63;Mar.85;Nis.85;Oca.65;Nis.19;5.Þub;Oca.63;4;5;Oca.65;3.Eyl;5;35;1.Tem;Oca.66;Nis.19;Mar.93;May.25;Nis.79;32;Oca.85;Oca.79;2.Oca;2;21;-1;Þub.29;Þub.19;1.Aðu;Oca.69;Oca.61;Nis.14;May.69
T1;16.12.2018;Beþiktaþ JK;Trabzonspor;2;2;D;0;1;A;18;14;8;7;16;14;10;8;3;1;0;0;Oca.85;3.Aðu;3.Aðu;1.Aðu;3.Haz;4.Oca;1.Eyl;3.May;Mar.75;Oca.93;Mar.57;Nis.14;Oca.91;3.Haz;3.Eyl;1.Eyl;3.Tem;3.Aðu;34;Oca.95;Oca.89;3.Aðu;Mar.56;Nis.14;Mar.85;32;Oca.77;Oca.71;2.Þub;2.Oca;18;-0.5;Oca.97;Oca.91;Oca.98;Oca.91;2.Haz;Mar.57;Mar.73
T1;16.12.2018;Kayserispor;Akhisar Belediyespor;1;0;H;0;0;D;13;7;5;2;19;8;3;6;2;1;0;0;2.Þub;Mar.25;3.Mar;2.Þub;3.Þub;3.Þub;Þub.15;Mar.25;Mar.25;Þub.22;Mar.46;Mar.34;Þub.15;3.Mar;3.Nis;Þub.15;3.Mar;3.Nis;34;Þub.35;Þub.19;Mar.46;Mar.31;Mar.45;Mar.25;32;Þub.16;2.Tem;Oca.81;Oca.74;18;-0.5;Þub.25;Þub.18;Oca.76;1.Tem;Þub.23;Mar.59;Mar.28
T1;16.12.2018;Yeni Malatyaspor;Antalyaspor;2;0;H;2;0;H;12;8;3;1;16;18;2;2;2;4;1;1;2.Nis;Mar.25;Mar.75;2.May;Mar.25;3.May;2.May;Mar.15;Mar.55;2.Ara;Mar.34;Mar.74;2.Oca;Mar.25;3.Haz;2.Oca;3.Mar;3.Haz;34;Þub.15;2.Eyl;Mar.35;Mar.26;Mar.75;Mar.54;32;Þub.25;Þub.16;Oca.75;Oca.68;18;-0.5;Þub.17;2.Kas;1.Aðu;Oca.74;Þub.16;Mar.35;3.Tem
T1;17.12.2018;Fenerbahçe SK;BB Erzurumspor;2;2;D;2;0;H;14;6;5;3;11;17;7;1;0;3;0;0;1.May;4;7;1.May;4;6;Oca.53;3.Eyl;5.Eyl;Oca.53;Mar.98;7.Aðu;Oca.52;3.Eyl;7;Oca.53;4;Haz.25;34;Oca.58;Oca.52;4.Nis;Mar.93;7.Aðu;Haz.31;29;Oca.85;Oca.77;Þub.13;2.Þub;19;-1;Oca.98;1.Eyl;2.May;Oca.92;Oca.43;Nis.61;Tem.88
